test_number,image_size,split_layer,accuracy,top_1_accuracy,top_5_accuracy,precision,recall,BLEU,total_time,head_time,network_time,tail_time,nw_payload
2.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.2690444511012173,0.0319030611123887,3.0245446473190167,0.2125967426698116,3235355.52
3.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.5208569514431294,0.9775691452319736,2.318903006701585,0.2243847995095711,866555.7
4.0,250.0,3.0,0.5855595238095238,0.79,0.89,0.6109652014652015,0.5855595238095238,0.5557094741849332,1.7976814030099195,0.0236240988416831,1.55717351287818,0.2168837912900562,129724.38
5.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.957860397694166,0.0483480121631871,2.700704777031242,0.2088076084997374,1968128.0
5.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.722409632114577,0.3041665566148004,2.2296320973996626,0.1886109781001141,802816.0
5.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9613971716666128,0.3862469754746414,2.39570878270195,0.1794414134900216,903168.0
5.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.0397481584007617,0.4723222958511903,2.3965427502293823,0.1708831123201889,903168.0
5.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.856190184745356,0.5478002390125769,2.1452991346528143,0.1630908110799646,519168.0
5.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.97855907449848,0.68088116494182,2.14568637216682,0.1519915373898402,519168.0
5.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.082652879309025,0.8125724040647038,2.13111678185458,0.1389636933897418,519168.0
5.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.242139724736917,0.9774610193708212,2.137491190966248,0.1271875143998477,519168.0
5.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.4135231468093115,1.1653793831990331,2.133955776760304,0.1141879868499745,519168.0
5.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.992756271470571,1.2786104028188856,1.6074817137514763,0.1066641549002088,184320.0
5.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.380813668070477,1.4173715937644011,1.870702687585836,0.0927393867202408,294912.0
6.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9982523535715884,0.3688883722253377,2.4118972488164583,0.2174667325297923,1035050.41
6.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.535877807990182,0.4243835323443634,1.921362119995756,0.1901321556500624,411831.22
6.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.65337608897069,0.520243456441094,1.949905045139604,0.1832275873899925,430245.92
6.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7210815861774607,0.6397747460467507,1.9076195157908296,0.1736873243398804,399870.8
6.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.71972783402889,0.6889356791402679,1.8651523184383767,0.1656398364502456,263738.42
6.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.566403371502529,0.8214676270837664,1.5925079545687548,0.1524277898500076,176569.73
6.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7352171501296105,0.9944574486563214,1.5994809529434133,0.1412787485298758,171126.88
6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.853433910003514,1.1270258583413673,1.5973985573423124,0.1290094943198346,170946.16
6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7451317504397594,1.279083301856881,1.3494303327428865,0.1166181158399922,84005.98
6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.776129865573602,1.3551802163192768,1.3147755284142113,0.1061741208401144,62019.94
