test_number,image_size,split_layer,accuracy,top_1_accuracy,top_5_accuracy,precision,recall,BLEU,total_time,head_time,network_time,tail_time,nw_payload
6.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9063968545396346,0.6113124913623325,2.117443804937302,0.1776405582400002,399870.8
6.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.70038509263366,0.638816011187155,1.8936708581564017,0.1678982232901034,263738.42
6.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.6162940329755657,0.7745102861151101,1.683578259650385,0.1582054872100707,176569.73
6.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7462673363811336,0.9355445522314404,1.6657391542697768,0.1449836298799164,171126.88
6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9031459016300505,1.0938533599633955,1.6789865052165622,0.1303060364500925,170946.16
6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7708412668906384,1.276440205373801,1.3759040057369567,0.1184970557798806,84005.98
6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.768800961423549,1.334813238105853,1.325533654977553,0.1084540683401428,62019.94
6.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.8227284504484853,1.4662692413572225,1.258670604161234,0.0977886049300286,47006.84
7.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,2.5502248057775434,0.0439656021469274,2.278301250880795,0.2279579527498208,492032.0
7.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,2.222554686041549,0.3002099075878506,1.7205128537335623,0.2018319247201361,200704.0
7.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,2.419596559610218,0.3889677040878454,1.8444934909021684,0.1861353646202042,225792.0
7.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,2.5145916069491068,0.4836866321990967,1.847612847799828,0.1832921269501821,225792.0
7.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,2.380699617610662,0.6019335467537166,1.6014687486369803,0.1772973222199652,129792.0
7.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,2.5035985750955296,0.7465747550333617,1.6026707390023147,0.1543530810598531,129792.0
7.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,2.6128669105569133,0.8754420200746973,1.5907585047621613,0.1466663857200546,129792.0
7.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.7627424361050363,1.037291490712669,1.5944069010324164,0.1310440443599509,129792.0
7.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.9254492127813863,1.2068144026328809,1.6034410194186055,0.1151937907298997,129792.0
7.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.7423216129234063,1.324711114743841,1.311622903199641,0.1059875949799243,46080.0
7.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.917443969344022,1.4495033333014,1.3653098309924463,0.1026308050501756,73728.0
8.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,1.5838267705409088,0.1016463488223962,1.2610804133087368,0.2211000084097759,48514.85
8.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,1.6925490468123463,0.393862604435417,1.0963033945769711,0.2023830477999581,37186.75
8.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,1.8185053378110752,0.5229039926250698,1.1085241556259644,0.187077189560041,38682.44
8.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,1.895558640097152,0.6398481160204392,1.0711816810667003,0.1845288430100117,29215.23
8.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,1.9558157027809648,0.7219237367220921,1.055177338548674,0.1787146275101986,21453.24
8.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,1.8342331667605325,0.8370755386841484,0.8432664453968755,0.1538911826795083,12461.16
8.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,1.943299056757824,0.9896141957538204,0.8033084037943626,0.1503764572096406,12147.17
8.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.078718369088019,1.1436005468171788,0.8035740634007743,0.131543758870066,11389.98
8.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.2706283852638443,1.363305375081254,0.7912261429628051,0.116096867219785,4065.58
8.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.368231061461265,1.4697501040453789,0.7899357246258659,0.1085452327900202,3595.87
8.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.5081749113008844,1.6167369990679434,0.7892382778429601,0.10219963438998093,2781.32
