test_number,image_size,split_layer,accuracy,top_1_accuracy,top_5_accuracy,precision,recall,BLEU,total_time,head_time,network_time,tail_time,nw_payload
5.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.2317152366176014,0.9624062423070424,2.1418281665508405,0.1274808277597185,519168.0
5.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.3914095185720363,1.1405206859321333,2.1348273461699865,0.1160614864699164,519168.0
5.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.999746850597439,1.2958946674363685,1.5969252280909132,0.1069269550701574,184320.0
5.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.358897146282252,1.4047868122596991,1.8588659218628163,0.0952444121597363,294912.0
6.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9908313467074183,0.3708217578806212,2.405478094697392,0.2145314941294054,1035050.41
6.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.531621716534137,0.4208122933038978,1.919998390780165,0.1908110324500739,411831.22
6.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.668006311357604,0.5384417208755621,1.9460561347715704,0.183508455710471,430245.92
6.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7150803087075475,0.6512374998233281,1.8888416932346448,0.1750011156495748,399870.8
6.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.722499677923042,0.6912477718858279,1.864658036826804,0.16659386921041,263738.42
6.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.586934823417105,0.8292074483138274,1.6032050427433568,0.1545223323599202,176569.73
6.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.739761380869896,0.9968068339506864,1.601718283049122,0.1412362638700869,171126.88
6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.870408034454449,1.1353065791528203,1.6057555486516502,0.1293459066499781,170946.16
6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.696832875418477,1.2293902902334233,1.3507294745046965,0.1167131106803572,84005.98
6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.789870055122301,1.3515719165443445,1.3296092923479592,0.1086888462299975,62019.94
6.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.86359598398034,1.4882114727405134,1.279406066319716,0.0959784449201106,47006.84
7.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,2.397818875662633,0.0397453741921345,2.1419875828801014,0.2160859185903973,492032.0
7.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,2.1121922823978823,0.3019391044310762,1.613949573546779,0.1963036044200271,200704.0
7.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,2.4252603950077902,0.385644024439971,1.8557327663475736,0.1838836042202456,225792.0
7.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,2.530070418153191,0.4953269032330718,1.8543267117004143,0.1804168032197048,225792.0
7.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,2.3849134488828714,0.6135163514944726,1.5946234517587436,0.1767736456296552,129792.0
7.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,2.4904087514878483,0.7509009196370606,1.587717449940974,0.1517903819098137,129792.0
7.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,2.64696326763893,0.908423181208782,1.5887591780196089,0.1497809084105392,129792.0
7.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.751709130546078,1.0325927522580602,1.5905779081280345,0.1285384701599832,129792.0
7.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.916726595587097,1.2053071754833218,1.5968925429533556,0.1145268771504197,129792.0
7.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.751733572332305,1.3286888428515522,1.3161883268704695,0.1068564026102831,46080.0
7.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.867466025959584,1.44724039263092,1.320824470778607,0.099401162550057,73728.0
8.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,1.5664616057212697,0.1070897030422928,1.2409891232389785,0.2183827794399985,48514.85
8.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,1.648663533762447,0.3839077134005493,1.0677772652119892,0.196978555149908,37186.75
8.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,1.8016074504854624,0.5284735521959372,1.0891482290594283,0.1839856692300964,38682.44
8.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,1.880264015531866,0.6333090520737461,1.0650545846278692,0.1819003788302507,29215.23
8.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,1.9530532687687083,0.7219916567258771,1.053460919882782,0.1776006921600492,21453.24
8.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,1.793567503957311,0.8418176318350015,0.7964883238121547,0.1552615483101544,12461.16
8.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,1.9325086292461493,0.9915608272433748,0.7941210445431351,0.1468267574596393,12147.17
8.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.093821803700994,1.1709877889289055,0.7926908107919007,0.1301432039801875,11389.98
8.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.2963299603067573,1.3892954755172835,0.7917849168695101,0.1152495679199637,4065.58
8.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.3809517508710267,1.4814223600924017,0.792090005417922,0.1074393853607034,3595.87
8.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.4873815631511387,1.5951941853284368,0.792033489732712,0.10015388808998978,2781.32
