test_number,image_size,split_layer,accuracy,top_1_accuracy,top_5_accuracy,precision,recall,BLEU,total_time,head_time,network_time,tail_time,nw_payload
2.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,5.647680318501662,0.0334582410531583,5.397451853528146,0.2167702239203572,3235355.52
3.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.791339864730835,0.971281919971807,2.591585264589194,0.2284726801698343,866555.7
4.0,250.0,3.0,0.5855595238095238,0.79,0.89,0.6109652014652015,0.5855595238095238,0.5557094741849332,1.7995258064125663,0.0239315438445193,1.55433442319827,0.2212598393697772,129724.38
5.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,4.161521206487668,0.0503710317111103,3.895925873546039,0.2152243012305189,1968128.0
5.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.016635931575438,0.2998532482655718,2.522722132759882,0.1940605505499843,802816.0
5.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.212342641921714,0.3848870805586921,2.643681516272991,0.183774045090031,903168.0
5.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.2971897649928,0.4713971393118847,2.6510134723010923,0.1747791533798226,903168.0
5.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.915933407768607,0.5402485061698825,2.206589692758789,0.1690952088399353,519168.0
5.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.996082192439935,0.6524374393071048,2.1886306747029445,0.1550140784298855,519168.0
5.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.33536920012848,0.8025038341700568,2.387197669118359,0.1456676968400643,519168.0
5.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.468036112190457,0.9047817387914984,2.433669211069173,0.1295851623297858,519168.0
5.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.7295563253894217,1.1006966860301328,2.511786702169557,0.1170729371897323,519168.0
5.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.068454275749973,1.2713709279091563,1.6877080144210417,0.1093753334197754,184320.0
5.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.4586469811276768,1.3808553388196745,1.9800540139378064,0.097737628370196,294912.0
6.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.39912933380052,0.3717533023498256,2.8056460047105065,0.2217300267401879,1035050.41
6.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.686716366003384,0.4254424828995251,2.068012735554184,0.1932611475496742,411831.22
6.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.0512710220436565,0.5131445079034891,2.3538990298101634,0.1842274843300038,430245.92
6.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.971410269889166,0.6130065631621986,2.1788104110168933,0.179593295710074,399870.8
6.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.786807036901591,0.6547306306200333,1.9636999984517025,0.1683764078298554,263738.42
6.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.6319335990108086,0.8142302008072149,1.6627671507532795,0.1549362474503141,176569.73
6.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7624196823401146,0.9470598852704282,1.6716340627399768,0.1437257343297096,171126.88
6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9157743060181383,1.1258536084205844,1.6580019536679174,0.1319187439296365,170946.16
6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7483198533253743,1.2516921796306268,1.378374367104916,0.1182533065898314,84005.98
6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.775230402535526,1.3439987222047054,1.3215007228011384,0.1097309575296822,62019.94
6.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9656658214866183,1.466193914587493,1.4036812299589656,0.0957906769401597,47006.84
7.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,2.440927513659699,0.0452668086526686,2.177240569696951,0.2184201353100797,492032.0
7.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,2.295273245830904,0.3044479279016379,1.7922835540993405,0.1985417638299259,200704.0
7.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,2.458124100210844,0.3824281398463065,1.8916676481648027,0.1840283121997345,225792.0
7.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,2.5742688543896657,0.5000751287391179,1.8916705684204496,0.1825231572300981,225792.0
7.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,2.4266852691688108,0.6189851990080204,1.6277091706209468,0.1799908995398436,129792.0
7.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,2.516754190973006,0.7412041105999376,1.6206193180634727,0.1549307623095956,129792.0
7.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,2.6725124402577056,0.8890656587894772,1.6368674648776504,0.1465793165905779,129792.0
7.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.77812630852859,1.028615448786295,1.619776972291875,0.1297338874504203,129792.0
7.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.954123184021446,1.2035656873841074,1.6353306862472528,0.115226810390086,129792.0
7.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.736884074578993,1.3091164294217017,1.318495114266916,0.1092725308903754,46080.0
7.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.894365641669137,1.436438398608589,1.3555576990609552,0.1023695439995935,73728.0
8.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,1.580006463409518,0.1056304148503113,1.2538858148191503,0.2204902337400562,48514.85
8.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,1.677561247505946,0.390858212301391,1.0862591315541068,0.2004439036504482,37186.75
8.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,1.817659070562804,0.5256784708111082,1.105944176551202,0.186036423200494,38682.44
8.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,1.89275694565964,0.6452203542395729,1.0646444690494534,0.1828921223706129,29215.23
8.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,1.9755577295739204,0.7335846500255867,1.063568161218136,0.1784049183301977,21453.24
