test_number,image_size,split_layer,accuracy,top_1_accuracy,top_5_accuracy,precision,recall,BLEU,total_time,head_time,network_time,tail_time,nw_payload
5.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.9959257310797693,1.2751218935009092,1.6105056923479424,0.1102981452309177,184320.0
5.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.369947306799586,1.3859874857607066,1.8855663160281253,0.0983935050107538,294912.0
6.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,3.013045193986618,0.3687363914703017,2.4217133349270443,0.2225954675892717,1035050.41
6.0,250.0,40.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.579513991062995,0.428954932172783,1.95380298934062,0.1967560695495922,411831.22
6.0,250.0,63.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.669862180043128,0.5131615229224553,1.9686464003114088,0.1880542568092642,430245.92
6.0,250.0,86.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.739685692151543,0.6362582223623758,1.9254198355984409,0.1780076341907261,399870.8
6.0,250.0,100.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.6952808472467584,0.6738477750477614,1.851142966289772,0.1702901059092255,263738.42
6.0,250.0,132.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.5574451176292494,0.7878301882190861,1.609034581479791,0.1605803479303722,176569.73
6.0,250.0,164.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7075731638574507,0.9556001911184284,1.6033437070487708,0.1486292656902514,171126.88
6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.833508366999449,1.1016609642805997,1.5988224039590568,0.1330249987597926,170946.16
6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.7306493009108816,1.26153911651636,1.347220498394745,0.1218896859997767,84005.98
6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.756821895800531,1.331020747954608,1.3134526006851228,0.1123485471608,62019.94
6.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.5665755886079719,2.8177583529165715,1.453453135393793,1.263735747243336,0.1005694702794426,47006.84
7.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,2.448087576329126,0.0381457765679806,2.186434319911641,0.2235074798495043,492032.0
7.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,2.136437339229742,0.2988270724000175,1.6328967714005558,0.2047134954291687,200704.0
7.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,2.4186597593605983,0.3850859713606769,1.8446025937111696,0.1889711942887516,225792.0
7.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,2.5132093452831032,0.4772457606764511,1.8500310881380573,0.1859324964685947,225792.0
7.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,2.360554942240705,0.5931500928633611,1.589167953938304,0.1782368954390404,129792.0
7.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,2.461851260908879,0.7241365403507369,1.583319913607265,0.1543948069508769,129792.0
7.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,2.5861229986127,0.846493758064462,1.5910724526990088,0.1485567878492293,129792.0
7.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.691177899299655,0.9733079164003716,1.5860752660786968,0.1317947168205864,129792.0
7.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.887766154077253,1.1844068730156867,1.5865196586417734,0.1168396224197931,129792.0
7.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.727093952440191,1.3074459621391723,1.3115383301513794,0.1081096601496392,46080.0
7.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.8362917607091367,1.4116689262690487,1.3239201412205877,0.1007026932195003,73728.0
8.0,250.0,3.0,0.5641309523809525,0.75,0.86,0.5898452380952381,0.5641309523809525,0.5184380828714172,1.5599725676502567,0.1024186837067828,1.2355897022024145,0.2219641817410592,48514.85
8.0,250.0,40.0,0.5553690476190476,0.79,0.86,0.5913293650793651,0.5553690476190476,0.5324626161743814,1.653844995408435,0.3889646476053168,1.0635789959733664,0.2013013518297521,37186.75
8.0,250.0,63.0,0.535202380952381,0.72,0.84,0.5822784992784993,0.535202380952381,0.5536895209135633,1.7792223322449718,0.5105373683164363,1.082177140378626,0.1865078235499095,38682.44
8.0,250.0,86.0,0.465297619047619,0.69,0.79,0.5777777777777778,0.465297619047619,0.5033126663266285,1.8640572338667696,0.6301176379527897,1.050354246875213,0.1835853490387671,29215.23
8.0,250.0,100.0,0.372595238095238,0.61,0.68,0.4837777777777777,0.372595238095238,0.4934258212252587,1.936404434499564,0.71263878317317,1.0441596022662998,0.1796060490600939,21453.24
8.0,250.0,132.0,0.547297619047619,0.76,0.85,0.572058608058608,0.547297619047619,0.5631411916781118,1.7726192437816644,0.8222354578820522,0.7934435704303906,0.1569402154692215,12461.16
8.0,250.0,164.0,0.5349880952380952,0.76,0.85,0.5808646908646908,0.5349880952380952,0.5515388883181425,1.9221584990795235,0.980338962348178,0.7936607043020194,0.1481588324293261,12147.17
8.0,250.0,196.0,0.5284642857142857,0.76,0.84,0.5920763125763125,0.5284642857142857,0.5409646736494486,2.0882025253219765,1.1398991034459325,0.8177155888361449,0.1305878330398991,11389.98
8.0,250.0,228.0,0.5310357142857143,0.77,0.85,0.5923344155844156,0.5310357142857143,0.5441527117949112,2.215623218131368,1.247085015789489,0.8513147219829261,0.1172234803589526,4065.58
8.0,250.0,248.0,0.4451190476190476,0.7,0.78,0.6164404761904761,0.4451190476190476,0.5333586165024665,2.312319452913944,1.4177517489850289,0.7870291343978897,0.1075385695310251,3595.87
8.0,250.0,279.0,0.3891904761904762,0.65,0.71,0.5776839826839827,0.3891904761904762,0.5004885569182824,2.407240968257538,1.5145958842051912,0.7904987039421394,0.10214638011020724,2781.32
